_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,extra_people,guests_included,weekly_price,monthly_price,reviews_per_month
15896529,Bright and quiet room with private bathroom,Apartment,Private room,Real Bed,6,60,strict_14_with_grace_period,2,1.0,1.0,100,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",127.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15902696,Casa de Relaxo ..Pakalolo vibes,House,Private room,Real Bed,1,14,flexible,2,1.0,1.0,40,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'Hot water', 'Luggage dropoff allowed', 'Other']",100.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15904149,"Unique Design, Awesome view , Prime Location",Apartment,Entire home/apt,Real Bed,1,999,strict_14_with_grace_period,4,0.0,2.0,86,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Iron', 'Self check-in', 'Lockbox', 'Hot water', 'Long term stays allowed', 'Paid parking on premises']",50.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15905296,Hale Honulei,House,Entire home/apt,Real Bed,3,14,moderate,5,2.0,3.0,95,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Hot water']",175.0,25.0,4,1530.9033613445379,5391.370426829269,1.7127659574468086
15908244,"Quarto em casa de familia,mobiliado de frente",Apartment,Private room,Real Bed,5,30,flexible,1,1.0,1.0,1,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Elevator', 'Essentials', 'Lock on bedroom door', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",45.0,0.0,1,1530.9033613445379,5391.370426829269,1.0
15915924,Kona by the Sea,Condominium,Entire home/apt,Real Bed,45,1125,super_strict_60,2,2.0,2.0,0,2.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Washer', 'Dryer', 'Essentials', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",200.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15920870,Spacious modern studio with amazing views,Apartment,Entire home/apt,Real Bed,2,120,moderate,2,0.0,1.0,47,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",100.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15923846,Luxurious 4 to 5 Room The Rocks Large House Sydney,Townhouse,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,8,4.0,5.0,31,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Bathtub', 'High chair', 'Fireplace guards', 'Crib', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Well-lit path to entrance', 'Wide entryway']",380.0,50.0,4,1530.9033613445379,5391.370426829269,1.7127659574468086
15928663,What a place in Barcelona in the center,Apartment,Entire home/apt,Real Bed,31,360,moderate,4,1.0,2.0,15,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Pack ’n Play/travel crib', 'Hot water', 'Long term stays allowed', 'Host greets you', 'Paid parking on premises']",43.0,7.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
1593570,"LAPA, FOR LEISURE OR BUSINESS",Apartment,Entire home/apt,Real Bed,2,1125,flexible,2,1.0,2.0,41,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Buzzer/wireless intercom', 'Essentials', '24-hour check-in', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",90.0,0.0,2,700.0,2400.0,1.7127659574468086
15943568,"Anthurium Alii Gardens Rainforest, Volcano",Cottage,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,3.0,3.0,45,3.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Essentials', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard']",175.0,15.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
15949042,Eyüp'de teraslı ve garajlı konak...,Loft,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,1.0,"['Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Indoor fireplace', 'Family/kid friendly', '24-hour check-in', 'translation missing: en.hosting_amenity_50']",148.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15958590,Whale Beach Sensation,House,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,12,6.0,6.0,0,5.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron']",1200.0,100.0,10,1530.9033613445379,5391.370426829269,1.7127659574468086
15960997,Breathtaking view a walk away from sydney CBD,Apartment,Private room,Real Bed,2,16,moderate,1,1.0,1.0,43,2.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Host greets you']",119.0,10.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15963882,"Deniz, orman ve şehir manzaralı.",House,Entire home/apt,Real Bed,10,90,strict_14_with_grace_period,3,1.0,2.0,2,1.0,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Family/kid friendly', 'Washer', 'Essentials', 'Self check-in', 'Lockbox', 'Hot water']",527.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15973865,5 STARS DOWNTOWN with PARKING ( 2BDR )BELL Center,Serviced apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2.0,3.0,86,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Paid parking off premises', 'Gym', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private living room', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Disabled parking spot', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Step-free access', 'Wide doorway', 'Step-free access', 'Wide entryway', 'Paid parking on premises']",189.0,50.0,4,1530.9033613445379,5391.370426829269,1.7127659574468086
15979078,HM - Bonjardim Studio Downtown,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0.0,1.0,2,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Buzzer/wireless intercom', 'Heating', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",55.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
15984115,Appartement en bord de mer,Apartment,Entire home/apt,Real Bed,2,1000,strict_14_with_grace_period,6,2.0,3.0,32,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Bathtub', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you', 'Waterfront', 'Beachfront']",33.0,4.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
15988739,Coconut Beach. Kapaa Condo 1BD 1BA Full Kitchen,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,1.0,2.0,48,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Beach essentials', 'Long term stays allowed', 'Disabled parking spot', 'Step-free access', 'Step-free access']",129.0,25.0,4,1530.9033613445379,5391.370426829269,1.7127659574468086
15997148,Huge kid-friendly Brooklyn home with parking/patio,House,Entire home/apt,Real Bed,10,1125,flexible,4,2.0,3.0,3,2.5,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Baby monitor', 'Outlet covers', 'Bathtub', 'Changing table', 'High chair', 'Stair gates', 'Children’s books and toys', 'Crib', 'Children’s dinnerware', 'Game console', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard']",150.0,25.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
16002924,The Lux MTL Condo steps away from everything!,Condominium,Entire home/apt,Real Bed,2,365,strict_14_with_grace_period,4,2.0,2.0,119,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",82.0,40.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
16006173,Ocean View Home for Vacations and Executive Stays,House,Entire home/apt,Real Bed,4,9,flexible,5,3.0,3.0,7,2.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",135.0,15.0,5,1530.9033613445379,5391.370426829269,1.7127659574468086
16007843,"İstanbulda, 3 yatakoda ğüzel daire.",Apartment,Private room,Real Bed,1,1125,flexible,4,1.0,2.0,0,1.0,"['Pets allowed', 'Family/kid friendly']",200.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
16010568,Sagrada Familia Gaudi,Apartment,Entire home/apt,Real Bed,3,365,flexible,4,1.0,2.0,88,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Pack ’n Play/travel crib', 'Hot water', 'Host greets you', 'Paid parking on premises']",60.0,10.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
16020247,Entire garden sanctuary terrace : heart of Newtown,Townhouse,Entire home/apt,Real Bed,2,24,strict_14_with_grace_period,6,2.0,4.0,34,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Cleaning before checkout', 'Step-free access']",181.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
160223,Kuulai Hale Private Cottage,Cottage,Entire home/apt,Real Bed,1,365,strict_14_with_grace_period,7,2.0,4.0,35,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",84.0,12.0,1,595.0,5391.370426829269,1.7127659574468086
16029413,"Bundeena Base Art House, Sea View with Heated Pool",House,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,8,3.0,5.0,40,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Building staff', 'Private living room', 'Private entrance', 'Outlet covers', 'Bathtub', 'Baby bath', 'Changing table', 'High chair', 'Children’s books and toys', 'Table corner guards', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Handheld shower head']",260.0,35.0,6,1530.9033613445379,5391.370426829269,1.7127659574468086
16030448,Ocean/Sunset /Firework View 1 BR Ilikai Marina 482,Condominium,Entire home/apt,Real Bed,4,1124,strict_14_with_grace_period,4,1.0,1.0,15,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Paid parking on premises']",275.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
16036940,Aconchego entre a Praia e a Lagoa,Apartment,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,7,3.0,5.0,78,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Elevator', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Baby bath', 'High chair', 'Children’s books and toys', 'Window guards', 'Crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Beach essentials', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Step-free access', 'Step-free access', 'Handheld shower head']",399.0,80.0,6,1530.9033613445379,5391.370426829269,1.7127659574468086
1604488,Private room with stunning view,Condominium,Private room,Real Bed,3,14,flexible,2,1.0,1.0,126,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Smoking allowed', 'Doorman', 'Gym', 'Pets live on this property', 'Dog(s)', 'Elevator', 'Free street parking', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Paid parking on premises']",110.0,30.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
